"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ervid"
"5882",64.7076413450142,0.0701296339947775,0.239338617086241,0.293014285987571,0.769511232071671,0.895599819495462,"5882"
"5883",631.728246486422,0.346798460868586,0.184361001199821,1.8810836272944,0.0599605438256399,0.193072951118561,"5883"
"5884",585.267423758544,-0.178862675918124,0.305577994159593,-0.585325773899511,0.558328687702171,0.766115784545876,"5884"
"W-70",53.940576257559,0.0969925311930378,0.143083293759154,0.677874604678177,0.497851203031285,0.713537480902406,"W-70"
"5889",481.406269762286,-0.0408762223786407,0.123293503449129,-0.331535897959995,0.740239730052694,0.882451195934609,"5889"
"5890",9.905113104912,-0.244046808283577,0.314394221623476,-0.776244572891202,0.437604592810752,NA,"5890"
"5891",10.4662378692788,0.0810879042826759,0.283577080300985,0.28594660822592,0.774919015211535,NA,"5891"
"5892",3521.26459010022,-0.19106696194556,0.191107978818395,-0.999785373310481,0.317414385760331,0.553469849538771,"5892"
"5894",98.6557433119251,-0.992780959402667,0.260775847884385,-3.8070280183417,0.00014064681625324,0.00377402290279528,"5894"
"5893",108.082133702694,-0.660826128674339,0.220368896647365,-2.99872685632126,0.00271110239792826,0.0278609033659436,"5893"
"5896",44.8927928133559,-0.61036137946995,0.257791278701834,-2.36765720913276,0.0179011130146562,0.0960693065119882,"5896"
"5895",17.7569027442381,-0.017175832869011,0.295265306919014,-0.058170846579419,0.953612542445785,0.990485214167917,"5895"
"5897",13.8572887853208,-0.593128758635116,0.443437480788355,-1.33757019722518,0.181036585013888,0.395659142813158,"5897"
"5898",5.47768362018883,0.333481077223857,0.511640844474687,0.651787441962827,0.514538303991407,NA,"5898"
"5901",445.460114308977,0.218234269360931,0.230881515604783,0.945221919516929,0.344545591105451,0.571224163224774,"5901"
"5903",29.0433328101124,0.0122176598827858,0.219558438473825,0.055646505630629,0.955623415739647,0.990485214167917,"5903"
"5904",425.369995443054,0.769642000039592,0.293351947044145,2.623613062039,0.00870025634369568,0.0609017944058698,"5904"
"5906",9.33997210864307,0.483427883488865,0.357654158713429,1.35166297304602,0.176483155146273,NA,"5906"
"5907",8.40050257385371,-0.320248006834254,0.344086008960725,-0.930720803794169,0.351998005422473,NA,"5907"
"5909",258.64336483238,-0.269164810106945,0.245675884428853,-1.09560940721837,0.2732497431252,0.513539400503781,"5909"
"5913",13.2082429940343,0.0374661710559042,0.276142774173785,0.135676811272728,0.892076780107419,NA,"5913"
"5917",12.888003499956,0.184163937462674,0.357966036460282,0.514473214508741,0.606921182785137,NA,"5917"
"5918",362.858544532786,-0.441103203232734,0.232189329071639,-1.89975656933242,0.0574650728237746,0.188813810706688,"5918"
